EDXN	Nordholz-Spieka Airfield	Wurster Nordseeküste	DE	S		72	53.7672	8.6436
EDXO	Sankt Peter-Ording Airport	Sankt Peter-Ording	DE	S	PSH	7	54.3089	8.6869
EDXP	Harlesiel Airfield	Harlesiel	DE	S		7	53.7067	7.8203
EDXQ	Rotenburg (Wümme) Airfield	Rotenburg (Wümme)	DE	S		98	53.1283	9.3486
EDXR	Rendsburg-Schachtholm Airfield	Hörsten	DE	S		23	54.22	9.5994
EDXS	Seedorf Airfield	Zeven	DE	S		72	53.3356	9.2594
EDXT	Sierksdorf/Hof Altona Airfield	Sierksdorf	DE	S		79	54.0667	10.7422
EDXU	Hüttenbusch Airfield	Worpswede	DE	S		10	53.2867	8.9472
EDXW	Westerland Sylt Airport	Sylt	DE	M	GWT	51	54.9132	8.3405
EDXY	Wyk auf Föhr Airport	Wyk auf Föhr	DE	S	OHR	26	54.6844	8.5283
EDXZ	Kührstedt-Bederkesa Airfield	Geestland	DE	S		26	53.5681	8.7894
EEAA	Antsla Airfield	Antsla	EE	S		258	57.8261	26.4925
EEAE	Aespa Airfield	Aespa	EE	S		196	59.2047	24.611
EEEI	Ämari Air Base	Keila	EE	M		65	59.2596	24.2048
EEHA	Humala Airfield	Humala	EE	S		88	59.3579	24.3795
EEJI	Jõhvi Airfield	Jõhvi	EE	S		246	59.326	27.3929
EEKA	Kärdla Airport	Kärdla	EE	M	KDL	18	58.9908	22.8307
EEKE	Kuressaare Airport	Kuressaare	EE	M	URE	14	58.2299	22.5095
EEKI	Karksi Airfield	Karksi	EE	S		289	58.1171	25.5528
EEKO	Kose Airfield	Kose	EE	S			59.1683	25.071
EEKU	Kihnu Airfield	Saareküla	EE	S		10	58.148	23.9985
EELM	Lange Airfield (Lennundusmuuseum)	Tartu	EE	S			58.2907	26.7677
EELU	Lyckholm Airstrip	Saare	EE	S		20	59.0221	23.5781
EEMU	Muhu Airfield	Muhu	EE	S		44	58.6535	23.2714
EENA	Narva Airfield	Narva	EE	S		92	59.3886	28.1136
EEPA	Paslepa Airfield	Paslepa	EE	S			59.0184	23.4893
EEPU	Pärnu Airport	Pärnu	EE	M	EPU	47	58.419	24.4728
EERA	Rapla Airfield	Rapla	EE	S		220	58.9903	24.7164
EERD	Riidaja Airfield	Riidaja	EE	S		295	58.0846	25.8988
EERI	Ridali Airfield	Suurküla	EE	S		302	57.94	26.979
EERU	Ruhnu Airfield	Ringsu	EE	S		10	57.7856	23.2624
EETI	Tõutsi Private Airfield	Tõutsi	EE	S			57.9523	26.4765
EETN	Lennart Meri Tallinn Airport	Tallinn	EE	L	TLL	131	59.4132	24.8326
EETS	Teenuse-Saare Aerodrome	Märjamaa	EE	S		31	58.8094	24.1847
EETU	Tartu Airport	Tartu	EE	M	TAY	220	58.3074	26.6865
EEVI	Viljandi Airfield	Viljandi	EE	S		249	58.3484	25.4948
EEVO	Vormsi Airfield	Vormsi Island	EE	S		23	58.9852	23.2521
EEVU	Varstu Airfield	Varstu	EE	S		275	57.6329	26.6711
EFAA	Aavahelukka Airfield		FI	S		738	67.6036	23.9717
EFAH	Ahmosuo Airfield	Oulu	FI	S		95	64.8953	25.7522
EFAL	Alavus Airfield	Alavus	FI	S		407	62.5547	23.5733
EFET	Enontekio Airport	Enontekio	FI	M	ENF	1005	68.3626	23.4243
EFEU	Eura Airfield	Eura	FI	S		259	61.1161	22.2014
EFFO	Forssa Airfield	Forssa	FI	S		325	60.8037	23.6508
EFGE	Genböle Airfield UL	Genböle	FI	S		46	60.0869	22.5219
EFHA	Halli Airport	Jämsä	FI	M	KEV	479	61.856	24.7867
EFHK	Helsinki Vantaa Airport	Helsinki (Vantaa)	FI	L	HEL	179	60.3184	24.9633
EFHL	Hailuoto Airfield	Hailuoto	FI	S		7	64.9696	24.7042
EFHM	Hämeenkyrö Airfield	Hämeenkyrö	FI	S		449	61.6897	23.0737
EFHN	Hanko Airfield	Hanko	FI	S		20	59.8489	23.0836
EFHP	Haapavesi Airfield	Haapavesi	FI	S		315	64.1131	25.5042
EFHV	Hyvinkää Airfield	Hyvinkää	FI	S	HYV	430	60.6544	24.8811
EFII	Iisalmi Airfield	Iisalmi	FI	S		384	63.6319	27.1222
EFIK	Kiikala Airfield	Kikala	FI	S		381	60.4625	23.6525
EFIM	Immola Airfield	Imatra	FI	S		338	61.2492	28.9037
EFIT	Kitee Airport	Kitee	FI	M	KTQ	364	62.1661	30.0736
EFIV	Ivalo Airport	Ivalo	FI	L	IVL	481	68.6073	27.4053
EFJI	Ilvesjoki UL		FI	S			62.3242	22.6942
EFJM	Jämijärvi Airfield	Jämijärvi	FI	S		505	61.7786	22.7161
EFJO	Joensuu Airport	Joensuu	FI	M	JOE	398	62.6588	29.6194
EFJP	Jäkäläpää Airfield		FI	S			68.7114	25.7528
EFJY	Jyväskylä Airport	Jyväskylän Maalaiskunta	FI	M	JYV	459	62.3995	25.6783
EFKA	Kauhava Airfield	Kauhava	FI	M	KAU	151	63.1271	23.0514
EFKE	Kemi-Tornio Airport	Kemi / Tornio	FI	M	KEM	61	65.7787	24.5821
EFKG	Kumlinge Airfield		FI	S		7	60.2469	20.8047
EFKH	Kuhmo Airfield	Kuhmo	FI	S		571	64.1125	29.4386
EFKI	Kajaani Airport	Kajaani	FI	M	KAJ	483	64.2855	27.6924
EFKJ	Kauhajoki Airfield	Kauhajoki	FI	M	KHJ	407	62.4632	22.3908
EFKK	Kokkola-Pietarsaari Airport	Kokkola / Kruunupyy	FI	M	KOK	84	63.7212	23.1431
EFKM	Kemijärvi Airfield		FI	S		692	66.7129	27.1568
EFKN	Kannus Airfield	Kannus	FI	S		338	63.9206	24.0867
EFKO	Kalajoki Airfield	Kalajoki	FI	S		43	64.2286	23.8264
EFKR	Kärsämäki Airfield	Kärsämäki	FI	S		348	63.9892	25.7436
EFKS	Kuusamo Airport	Kuusamo	FI	M	KAO	866	65.9876	29.2394
EFKT	Kittilä International Airport	Kittilä	FI	L	KTT	644	67.701	24.8468
EFKU	Kuopio Airport	Kuopio / Siilinjärvi	FI	L	KUO	323	63.0071	27.7978
EFKV	Kivijärvi Airfield		FI	S		502	63.1253	25.1242
EFKY	Kymi Airfield	Peippola	FI	S		223	60.5714	26.8961
EFLA	Lahti Vesivehmaa Airfield	Lahti	FI	S		502	61.1442	25.6935
EFLL	Lapinlahti Airfield	Lapinlahti	FI	S		328	63.3994	27.4789
EFLN	Lieksa Nurmes Airfield	Nurmes	FI	S		374	63.5119	29.6292
EFLP	Lappeenranta Airport	Lappeenranta	FI	L	LPP	349	61.0446	28.1447
EFMA	Mariehamn Airport	Mariehamn	FI	M	MHQ	17	60.1222	19.8982
EFME	Menkijärvi Airfield	Alajärvi	FI	S		331	62.9467	23.5189
EFMI	Mikkeli Airport	Mikkeli	FI	M	MIK	329	61.6866	27.2018
EFML	Ii Airfield	Ii	FI	S		40	65.3011	25.4162
EFMN	Mäntsälä Airfield UL	Mäntsälä	FI	S		135	60.5725	25.5089
EFNS	Savikko Airfield	Nurmijärvi	FI	S		233	60.52	24.8317
EFNU	Nummela Airfield	Vihti / Nummela	FI	S		367	60.3339	24.2964
EFOP	Oripää Airfield	Oripää	FI	S		331	60.8764	22.7447
EFOU	Oulu Airport	Oulu / Oulunsalo	FI	L	OUL	47	64.9301	25.3546
EFPA	Pokka Airfield		FI	S		853	68.1502	25.8294
EFPI	Piikajarvi Airfield	Kokemäki	FI	S		148	61.2456	22.1934
EFPK	Pieksämäki Airfield	Pieksämäki	FI	S		390	62.2647	27.0028
EFPN	Punkaharju Airfield	Savonlinna	FI	S		253	61.7289	29.3936
EFPO	Pori Airport	Pori	FI	M	POR	44	61.4617	21.8
EFPR	Helsinki East-Redstone Aerodrome	Helsinki (Pyhtää)	FI	M		72	60.4792	26.5939
EFPU	Pudasjärvi Airfield	Pudasjärvi	FI	S		397	65.4022	26.9469
EFPY	Pyhäsalmi Airfield	Pyhäjärvi	FI	S		528	63.7319	25.9263
EFRA	Rautavaara Airfield	Rautavaara	FI	S		476	63.4242	28.1242
EFRH	Raahe Pattijoki Airfield	Raahe	FI	S		118	64.6881	24.6958
EFRN	Rantasalmi Airfield	Rantasalmi	FI	S		292	62.0655	28.3565
EFRO	Rovaniemi Airport	Rovaniemi	FI	L	RVN	642	66.5633	25.8298
EFRU	Ranua Airfield		FI	S		541	65.9731	26.3653
EFRV	Kiuruvesi Airfield	Kiuruvesi	FI	S		515	63.7056	26.6164
EFRY	Räyskälä Airfield	Loppi	FI	S		407	60.7447	24.1078
EFSA	Savonlinna Airport	Savonlinna	FI	M	SVL	311	61.9431	28.9451
EFSE	Selanpaa Airfield	Kouvola	FI	S		417	61.0624	26.7989
EFSI	Seinäjoki Airport	Seinäjoki / Ilmajoki	FI	M	SJY	302	62.6921	22.8323
EFSO	Sodankyla Airport	Sodankyla	FI	M	SOT	602	67.395	26.6191
EFSU	Suomussalmi Airfield	Suomussalmi	FI	S		541	64.8219	28.7103
EFTO	Torbacka Airfield	Ingå	FI	S		16	60.0792	24.1722
EFTP	Tampere-Pirkkala Airport	Tampere / Pirkkala	FI	L	TMP	390	61.4141	23.6044
EFTU	Turku Airport	Turku	FI	L	TKU	161	60.5141	22.2628
EFUT	Utti Air Base	Utti / Valkeala	FI	M	UTI	339	60.8964	26.9384
EFVA	Vaasa Airport	Vaasa	FI	L	VAA	19	63.0502	21.7625
EFVI	Viitasaari Airfield	Viitasaari	FI	S		361	63.1225	25.8161
EFVL	Vaala Airfield	Vaala	FI	S		443	64.5019	26.76
EFVP	Vampula Airfield	Huittinen	FI	S		295	61.0397	22.5917
EFVR	Varkaus Airport	Varkaus / Joroinen	FI	M	VRK	286	62.1711	27.8686
EFVT	Sulkaharju Airfield	Veteli	FI	S		400	63.3978	24.0306
EFVU	Vuotso Airfield	Vuotso	FI	S			68.0872	27.1239
EFWB	Wredeby Airfield	Anjalankoski	FI	S		82	60.6636	26.7458
EFYL	Ylivieska Airfield	Ylivieska	FI	M	YLI	252	64.0547	24.7253
EGAA	Belfast International Airport	Belfast	GB	L	BFS	268	54.6575	-6.2158
EGAB	Enniskillen/St Angelo Airport	Enniskillen, Fermanagh and Omagh	GB	M	ENK	155	54.3983	-7.6512
EGAC	George Best Belfast City Airport	Belfast	GB	M	BHD	15	54.6181	-5.8725
EGAD	Newtownards Airport	Newtownards, Ards and North Down	GB	S		9	54.5811	-5.6919
EGAE	City of Derry Airport	Derry, Derry and Strabane	GB	M	LDY	22	55.0428	-7.1611
EGAH	Halley Research Station	Halley Research Station	AQ	S		103	-75.5674	-25.5164
EGAR	Rothera Research Station	Rothera Research Station	AQ	S		9	-67.5675	-68.1274
EGAT	Sky Blu Airstrip	Sky Blu	AQ	S		4740	-74.8497	-71.5667
EGBB	Birmingham Airport	Birmingham, West Midlands	GB	L	BHX	327	52.4539	-1.748
EGBD	Derby Airfield	Derby, Derbyshire	GB	S		175	52.8597	-1.6175
EGBF	Bedford Aerodrome	Bedford, Bedford	GB	S		270	52.2307	-0.4638
EGBG	Leicester Airport	Leicester, Leicestershire	GB	S		469	52.6066	-1.0302
EGBJ	Gloucestershire Airport	Staverton, Gloucestershire	GB	M	GLO	101	51.8942	-2.1672
EGBK	Sywell Aerodrome	Northampton, Northamptonshire	GB	S	ORM	429	52.3053	-0.7931
EGBM	Tatenhill Airfield	Burton upon Trent, Staffordshire	GB	S		439	52.8143	-1.7679
EGBN	Nottingham City Airport	Nottingham, Nottinghamshire	GB	M	NQT	138	52.92	-1.0792
EGBO	Wolverhampton Halfpenny Green Airport	Wolverhampton, Staffordshire	GB	S		283	52.5175	-2.2594
EGBP	Cotswold Airport	Cirencester, Gloucestershire	GB	S	GBA	433	51.6685	-2.0566
EGBS	Shobdon Airfield	Leominster, Herefordshire	GB	S		318	52.2417	-2.8811
EGBT	Turweston Aerodrome	Turweston	GB	S		448	52.0408	-1.0956
EGBW	Wellesbourne Mountford Airfield	Warwick, Warwickshire	GB	S		159	52.1894	-1.6141
EGCA	Coal Aston Airfield	Dronfield, Derbyshire	GB	S		750	53.3048	-1.4289
EGCB	Manchester Barton Aerodrome	Manchester, Greater Manchester	GB	S		73	53.4717	-2.3897
EGCC	Manchester Airport	Manchester, Greater Manchester	GB	L	MAN	257	53.3494	-2.2795
EGCF	Sandtoft Airfield	Doncaster, South Yorkshire	GB	S		11	53.5594	-0.859
EGCG	Strubby Airfield	Alford, Lincolnshire	GB	S		45	53.311	0.173
EGCJ	Sherburn-in-Elmet Airfield	Selby, North Yorkshire	GB	S		26	53.7885	-1.2169
EGCK	Caernarfon Airport	Caernarfon	GB	S		1	53.1018	-4.3376
EGCL	Fenland Airfield	Spalding, Lincolnshire	GB	S		8	52.7392	-0.0297
EGCS	Sturgate Airfield	Gainsborough, Lincolnshire	GB	S		58	53.3812	-0.6848
EGCT	Tilstock Airfield	Whitchurch, Shropshire	GB	S		301	52.9324	-2.6474
EGCV	Sleap Airfield	Shrewsbury, Shropshire	GB	S		275	52.8348	-2.7703
EGCW	Welshpool Airport	Welshpool, Powys	GB	S		233	52.6286	-3.1533
EGDC	Royal Marines Base Chivenor	Chivenor	GB	M		27	51.0872	-4.1503
EGDJ	Upavon Aerodrome	Pewsey, Wiltshire	GB	S	UPV	574	51.2866	-1.7822
EGDM	MoD Boscombe Down	Salisbury, Wiltshire	GB	M		407	51.1522	-1.7474
EGDN	Netheravon Airfield	Salisbury, Wiltshire	GB	S		456	51.2472	-1.7543
EGDO	Predannack Airfield	Predannack Wollas, Cornwall	GB	S		295	50.0012	-5.2308
EGDR	RNAS Culdrose	Helston	GB	M		267	50.0861	-5.2557
EGDW	RNAS Merryfield	Ilminster, Somerset	GB	S		151	50.9643	-2.9384
EGDX	MOD St Athan	St Athan, Vale of Glamorgan	GB	M		163	51.4052	-3.4333
EGDY	RNAS Yeovilton	Yeovil, Somerset	GB	M	YEO	75	51.0094	-2.6388
EGEC	Campbeltown Airport	Campbeltown	GB	M	CAL	42	55.4372	-5.6864
EGED	Eday Airport	Eday	GB	M	EOI	10	59.1906	-2.7722
EGEF	Fair Isle Airport	Fair Isle	GB	S	FIE	223	59.5347	-1.6285
EGEH	Whalsay Airstrip	Whalsay, Shetlands	GB	S	WHS	100	60.3768	-0.9272
EGEI	Broadford Airstrip	Ashaig, Highland	GB	S	SKL	24	57.2531	-5.8278
EGEL	Coll Airport	Coll Island	GB	S	COL	21	56.6019	-6.6178
EGEN	North Ronaldsay Airport	North Ronaldsay	GB	S	NRL	40	59.3675	-2.4344
EGEO	Oban Airport	North Connel	GB	S	OBN	20	56.4635	-5.3997
EGEP	Papa Westray Airport	Papa Westray, Orkney Islands	GB	S	PPW	91	59.351	-2.9004
EGER	Stronsay Airport	Stronsay	GB	S	SOY	39	59.1553	-2.6414
EGES	Sanday Airport	Sanday	GB	S	NDY	68	59.2503	-2.5767
EGET	Lerwick / Tingwall Airport	Lerwick, Shetland Islands	GB	S	LWK	43	60.1922	-1.2436
EGEW	Westray Airport	Westray, Orkney Islands	GB	S	WRY	29	59.3505	-2.9501
EGEY	Colonsay Airstrip	Colonsay	GB	S	CSA	44	56.0575	-6.2431
EGFA	Aberporth Airport	Aberporth	GB	S		428	52.1153	-4.5569
EGFD	Llanbedr Airfield	Llanbedr	GB	S		30	52.8117	-4.1236
EGFE	Haverfordwest Airport	Haverfordwest	GB	M	HAW	159	51.8331	-4.9611
EGFF	Cardiff International Airport	Cardiff	GB	L	CWL	220	51.3967	-3.3433
EGFH	Swansea Airport	Swansea	GB	M	SWS	299	51.6014	-4.071
EGFP	Pembrey West Wales Airport	Pembrey, Carmarthenshire	GB	S		15	51.7139	-4.3122
EGGD	Bristol Airport	Bristol	GB	L	BRS	622	51.3823	-2.7165
EGGP	Liverpool John Lennon Airport	Liverpool	GB	L	LPL	80	53.3349	-2.8496
EGGW	London Luton Airport	Luton, Luton	GB	L	LTN	526	51.8747	-0.3683
EGHA	Compton Abbas Aerodrome	Shaftesbury, Dorset	GB	S		811	50.9672	-2.1536
EGHC	Land's End Airport	Land's End, Cornwall	GB	S	LEQ	398	50.1028	-5.6706
EGHE	St. Mary's Airport	St. Mary's, Isles of Scilly	GB	S	ISC	116	49.9134	-6.2919
EGHF	Solent Airport	Gosport, Hampshire	GB	S		32	50.8142	-1.2033
EGHG	Yeovil/Westland Aerodrome	Yeovil, Somerset	GB	S		202	50.94	-2.6586
EGHH	Bournemouth Airport	Bournemouth	GB	M	BOH	38	50.7805	-1.8396
EGHI	Southampton Airport	Southampton	GB	M	SOU	44	50.9503	-1.3568
EGHJ	Bembridge Airport	Bembridge, Isle of Wight	GB	S	BBP	53	50.6781	-1.1094
EGHL	Lasham Airfield	Alton, Hampshire	GB	M		618	51.1874	-1.0317
EGHN	Isle of Wight/Sandown Airport	Sandown, Isle of Wight	GB	S		55	50.6531	-1.1822
EGHO	Thruxton Aerodrome	Andover, Hampshire	GB	S		319	51.2106	-1.6
EGHP	Popham Airfield	Winchester, Hampshire	GB	S		550	51.1947	-1.2331
EGHQ	Cornwall Airport Newquay	Newquay	GB	M	NQY	390	50.4406	-4.9954
EGHR	Goodwood Aerodrome	Chichester, West Sussex	GB	S	QUG	98	50.8598	-0.7601
EGHS	Henstridge Airfield	Templecombe, Somerset	GB	S		184	50.985	-2.3572
EGHU	Eaglescott Airfield	Umberleigh, Devon	GB	S		655	50.9287	-3.9884
EGHY	Truro Aerodrome	Truro	GB	S		127	50.2784	-5.1423
EGJA	Alderney Airport	Saint Anne	GG	M	ACI	290	49.7061	-2.2147
EGJB	Guernsey Airport	Saint Peter Port	GG	M	GCI	336	49.435	-2.602
EGJJ	Jersey Airport	St. Peter	JE	M	JER	277	49.2079	-2.1955
EGKA	Brighton City Airport	Brighton, East Sussex	GB	M	ESH	7	50.8356	-0.2972
EGKB	London Biggin Hill Airport	London	GB	M	BQH	598	51.3308	0.0325
EGKE	Challock Airfield	Ashford, Kent	GB	S		600	51.2083	0.8292
EGKH	Headcorn Aerodrome	Ashford, Kent	GB	S		72	51.1569	0.6417
EGKK	London Gatwick Airport	London	GB	L	LGW	202	51.1487	-0.1857
EGKL	Deanland Lewes Airfield	Lewes, East Sussex	GB	S		69	50.8811	0.1543
EGKR	Redhill Aerodrome	Redhill, Surrey	GB	S		222	51.2136	-0.1386
EGLA	Bodmin Airfield	Bodmin	GB	S		650	50.4997	-4.6658
EGLC	London City Airport	London	GB	M	LCY	19	51.5053	0.0553
EGLD	Denham Aerodrome	Uxbridge, Greater London	GB	S		249	51.5883	-0.5131
EGLF	Farnborough Airport	Farnborough, Hampshire	GB	M	FAB	238	51.2758	-0.7763
EGLJ	Chalgrove Airfield	Oxford, Oxfordshire	GB	S		240	51.6761	-1.0808
EGLK	Blackbushe Airport	Camberley, Surrey	GB	M	BBS	325	51.3239	-0.8475
EGLL	London Heathrow Airport	London	GB	L	LHR	83	51.4707	-0.4599
EGLM	White Waltham Airfield	Maidenhead, Berkshire	GB	S		131	51.5008	-0.7744
EGLP	Brimpton Airfield	Reading, Berkshire	GB	S		210	51.3835	-1.1721
EGLS	Old Sarum Airfield	Salisbury, Wiltshire	GB	S		285	51.0989	-1.7842
EGMA	Fowlmere Airfield	Fowlmere, Cambridgeshire	GB	S		124	52.0775	0.0617
EGMC	London Southend Airport	Southend-on-Sea, Essex	GB	M	SEN	49	51.5706	0.6936
EGMD	Lydd London Ashford Airport	Romney Marsh, Kent	GB	M	LYX	13	50.9562	0.9391
EGMF	Farthing Corner / Stoneacre Farm Airfield	Sittingbourne, Kent	GB	S		420	51.3328	0.6011
EGMJ	Little Gransden Airfield	Gamlingay, Cambridgeshire	GB	S		250	52.166	-0.1492
EGML	Damyns Hall Aerodrome	Upminster, Greater London	GB	S		59	51.5276	0.2442
EGMT	Thurrock Airfield	Orsett, Essex	GB	S		20	51.5375	0.3676
EGNC	Carlisle Lake District Airport	Carlisle, Cumbria	GB	M	CAX	190	54.9375	-2.8092
EGNE	Retford Gamston Airport	Retford, Nottinghamshire	GB	S		91	53.2806	-0.9514
EGNF	Netherthorpe Airfield	Worksop, Nottinghamshire	GB	S		250	53.3172	-1.1956
EGNG	Bagby Thirsk Airfield	Thirsk, North Yorkshire	GB	S		161	54.2112	-1.2924
EGNH	Blackpool Airport	Blackpool	GB	M	BLK	34	53.7717	-3.0286
EGNI	Skegness (Ingoldmells) Aerodrome	Skegness, Lincolnshire	GB	S		8	53.1716	0.3294
EGNJ	Humberside Airport	Grimsby, Lincolnshire	GB	M	HUY	121	53.5762	-0.3495
EGNL	Barrow Walney Island Airport	Barrow-in-Furness	GB	M	BWF	173	54.1286	-3.2675
EGNM	Leeds Bradford Airport	Leeds, West Yorkshire	GB	L	LBA	681	53.8659	-1.6606
EGNO	Warton Aerodrome	Warton	GB	M	WRT	55	53.7451	-2.8831
EGNR	Hawarden Airport	Broughton	GB	M	CEG	45	53.1781	-2.9778
EGNS	Isle of Man Airport	Castletown	IM	L	IOM	52	54.0831	-4.6239
EGNT	Newcastle International Airport	Newcastle upon Tyne, Tyne and Wear	GB	L	NCL	266	55.038	-1.6896
EGNU	Full Sutton Airfield	York, North Yorkshire	GB	S		86	53.9806	-0.8647
EGNV	Teesside International Airport	Darlington, Durham	GB	M	MME	120	54.5092	-1.4294
EGNW	Wickenby Aerodrome	Lincoln, Lincolnshire	GB	S		63	53.3167	-0.3497
EGNX	East Midlands Airport	Nottingham, Leicestershire	GB	L	EMA	306	52.8311	-1.3281
EGNY	Beverley/Linley Hill Airfield	Beverley, East Riding of Yorkshire	GB	S		3	53.8984	-0.3614
EGOE	Tern Hill Airfield	Market Drayton, Shropshire	GB	S		272	52.8728	-2.5327
EGOM	RAF Spadeadam	Spadeadam	GB	M		1066	55.05	-2.55
EGOQ	RAF Mona	Bodffordd, Anglesey	GB	S		202	53.2586	-4.3735
EGOS	RAF Shawbury	Shrewsbury, Shropshire	GB	M		249	52.7982	-2.668
EGOV	Anglesey Airport	Angelsey	GB	M	VLY	37	53.2481	-4.5353
EGOW	RAF Woodvale	Southport, Sefton	GB	S		37	53.5816	-3.0555
EGPA	Kirkwall Airport	Kirkwall, Orkney Islands	GB	M	KOI	50	58.9579	-2.9051
EGPB	Sumburgh Airport	Lerwick, Shetland	GB	M	LSI	20	59.8789	-1.2956
EGPC	Wick John O'Groats Airport	Wick	GB	M	WIC	126	58.4589	-3.0931
EGPD	Aberdeen International Airport	Aberdeen	GB	L	ABZ	215	57.2019	-2.1978
EGPE	Inverness Airport	Inverness	GB	M	INV	31	57.5425	-4.0475
EGPF	Glasgow Airport	Glasgow	GB	L	GLA	26	55.8719	-4.4331
EGPG	Cumbernauld Airport	Cumbernauld	GB	S		350	55.9747	-3.9756
EGPH	Edinburgh Airport	Ingliston, Edinburgh	GB	L	EDI	135	55.9501	-3.3723
EGPI	Islay Airport	Isle of Islay, Argyll and Bute	GB	M	ILY	56	55.6827	-6.2575
EGPJ	Fife Airport	Glenrothes	GB	S		399	56.1833	-3.2203
EGPK	Glasgow Prestwick Airport	Prestwick, South Ayrshire	GB	L	PIK	65	55.5015	-4.5772
EGPL	Benbecula Airport	Balivanich	GB	M	BEB	19	57.4811	-7.3628
EGPN	Dundee Airport	Dundee	GB	M	DND	17	56.4525	-3.0258
EGPO	Stornoway Airport	Stornoway, Western Isles	GB	M	SYY	26	58.2156	-6.3311
EGPR	Barra Airport	Eoligarry	GB	M	BRR	5	57.0228	-7.4431
EGPS	Longside Airfield	Peterhead	GB	S		150	57.5168	-1.8646
EGPT	Perth/Scone Airport	Perth, Perth and Kinross	GB	S	PSL	397	56.4392	-3.3722
EGPU	Tiree Airport	Balemartine, Argyll and Bute	GB	M	TRE	38	56.4992	-6.8692
EGPW	Unst Airfield	Baltasound, Shetland Islands	GB	S		62	60.7472	-0.8538
EGQL	Leuchars Station Airfield	Leuchars, Fife	GB	M	ADX	38	56.374	-2.8689
EGQS	RAF Lossiemouth	Lossiemouth, Moray	GB	M	LMO	42	57.7052	-3.3392
EGSA	Shipdham Airfield	Thetford, Norfolk	GB	S		210	52.6294	0.9281
EGSC	Cambridge City Airport	Cambridge, Cambridgeshire	GB	M	CBG	47	52.205	0.175
EGSF	Peterborough Business Airport	Peterborough, Cambridgeshire	GB	S		26	52.4681	-0.2511
EGSG	Stapleford Aerodrome	Romford, Greater London	GB	S		183	51.6525	0.1558
EGSH	Norwich Airport	Norwich, Norfolk	GB	M	NWI	118	52.6758	1.2828
EGSI	Marshland Airfield	Wisbech, Cambridgeshire	GB	S		-6	52.6436	0.295
EGSJ	Seething Airfield	Mundham, Norfolk	GB	S		130	52.511	1.4169
EGSL	Andrewsfield Aerodrome	Braintree, Essex	GB	S		286	51.895	0.4492
EGSM	Beccles Airfield	Beccles, Suffolk	GB	S		80	52.4353	1.6183
EGSO	Crowfield Airfield	Ipswich, Suffolk	GB	S		201	52.173	1.1106
EGSP	Peterborough/Sibson Airfield	Peterborough, Cambridgeshire	GB	S		130	52.5571	-0.387
EGSQ	Clacton Airfield	Clacton-on-Sea, Essex	GB	S		37	51.785	1.13
EGSR	Earls Colne Airfield	Colchester, Essex	GB	S		226	51.9144	0.6825
EGSS	London Stansted Airport	London, Essex	GB	L	STN	348	51.885	0.235
EGST	Elmsett Airfield	Ipswich, Suffolk	GB	S		246	52.0755	0.9777
EGSU	Duxford Aerodrome	Duxford, Cambridgeshire	GB	S		125	52.0908	0.1319
EGSV	Old Buckenham Airfield	Old Buckenham, Norfolk	GB	S		194	52.4975	1.0519
EGSW	Newmarket Heath Airfield	Newmarket, Suffolk	GB	S		100	52.2351	0.3506
EGSX	North Weald Airfield	Epping, Essex	GB	S		321	51.7217	0.1542
EGTB	Wycombe Air Park	Marlow, Buckinghamshire	GB	S	HYC	515	51.6118	-0.8083
EGTC	Cranfield Airport	Cranfield, Central Bedfordshire	GB	M		360	52.0722	-0.6167
EGTD	Dunsfold Aerodrome	Cranleigh, Surrey	GB	S		172	51.1172	-0.5358
EGTE	Exeter International Airport	Exeter, Devon	GB	M	EXT	102	50.7343	-3.414
EGTF	Fairoaks Airport	Woking, Surrey	GB	S		80	51.3481	-0.5589
EGTH	Old Warden Airfield	Biggleswade, Central Bedfordshire	GB	S		110	52.0846	-0.3201
EGTK	London Oxford Airport	Kidlington, Oxfordshire	GB	M	OXF	270	51.8369	-1.32
EGTO	Rochester Airport	Rochester, Kent	GB	S	RCS	436	51.3519	0.5033
EGTP	Perranporth Airfield	Perranporth, Cornwall	GB	S		330	50.3306	-5.1793
EGTR	Elstree Airfield	Borehamwood, Hertfordshire	GB	S		332	51.6558	-0.3258
EGTU	Dunkeswell Airfield	Honiton, Devon	GB	S		839	50.861	-3.2339
EGTW	Oaksey Park Airfield	Malmesbury, Wiltshire	GB	S		250	51.6322	-2.0147
EGUB	RAF Benson	Wallingford, Oxfordshire	GB	M	BEX	226	51.6144	-1.096
EGUD	RAF Abingdon	Abingdon, Oxfordshire	GB	S		259	51.6906	-1.3166
EGUL	RAF Lakenheath	Brandon, Suffolk	GB	M	LKZ	32	52.4095	0.5612
EGUN	RAF Mildenhall	Bury Saint Edmunds, Suffolk	GB	M	MHZ	33	52.3619	0.4864
EGUW	Wattisham Airfield	Ipswich, Suffolk	GB	M		284	52.1275	0.9562
EGVA	RAF Fairford	Fairford, Gloucestershire	GB	M	FFD	286	51.6836	-1.7892
EGVL	RAF Little Rissington	Cheltenham, Gloucestershire	GB	S		730	51.8665	-1.695
EGVN	RAF Brize Norton	Carterton, Oxfordshire	GB	M	BZZ	288	51.75	-1.5836
EGVO	RAF Odiham	Hook, Hampshire	GB	M	ODH	405	51.2341	-0.9428
EGVP	Middle Wallop Airfield	Middle Wallop, Hampshire	GB	S		297	51.1439	-1.5689
